Name,URL,Text
OCC '19 B4   Bussing,https://dmoj.ca//problem/occ19b4,Olympiads School Olympiads School
OCC '19 B5   Gold,https://dmoj.ca//problem/occ19b5,Olympiads School Olympiads School
OCC '19 B6   Fiji water,https://dmoj.ca//problem/occ19b6,Olympiads School Olympiads School
OCC '19 G1   Top Coder,https://dmoj.ca//problem/occ19g1,Olympiads School Olympiads School
OCC '19 G2   A Guessing Game,https://dmoj.ca//problem/occ19g2,Olympiads School Olympiads School
OCC '19 G3   Binary Game,https://dmoj.ca//problem/occ19g3,Olympiads School Olympiads School
OCC '19 G4   Willson and Fighting,https://dmoj.ca//problem/occ19g4,Olympiads School Olympiads School
OCC '19 G5   King kobortor's Infrastructure,https://dmoj.ca//problem/occ19g5,Olympiads School Olympiads School
OCC '19 G6   Monkeys in a Tree,https://dmoj.ca//problem/occ19g6,Olympiads School Olympiads School
OCC '19 S1   Floor Planning,https://dmoj.ca//problem/occ19s1,Uncategorized Uncategorized
OCC '19 S2   Rimuru's Number Game,https://dmoj.ca//problem/occ19s2,Uncategorized Uncategorized
OCC '19 S3   NAN Language,https://dmoj.ca//problem/occ19s3,Olympiads School Olympiads School
OCC '19 S4   Playing with Numbers,https://dmoj.ca//problem/occ19s4,Olympiads School Olympiads School
OCC '19 S5   Partitioning,https://dmoj.ca//problem/occ19s5,Olympiads School Olympiads School
OCC '19 S6   City Tolls,https://dmoj.ca//problem/occ19s6,Olympiads School Olympiads School
The Odd Number,https://dmoj.ca//problem/odd,Uncategorized Uncategorized
Overflow,https://dmoj.ca//problem/olep1,Uncategorized Uncategorized
AQT's Tree Game,https://dmoj.ca//problem/oly18novp11,Uncategorized Uncategorized
Palindrome Path,https://dmoj.ca//problem/oly19practice44,Olympiads School Olympiads School
Dreaming Again,https://dmoj.ca//problem/oly19practice52,Olympiads School Olympiads School
Bob's Function,https://dmoj.ca//problem/oly20practice139,Olympiads School Olympiads School
Bob's Bitwise Operation,https://dmoj.ca//problem/oly20practice65,Olympiads School Olympiads School
Dan's Monkeys,https://dmoj.ca//problem/oly21practice25,Olympiads School Olympiads School
Bob's Shortest Non common Substring,https://dmoj.ca//problem/oly21practice33,Olympiads School Olympiads School
Bob's Longest Common Path,https://dmoj.ca//problem/oly21practice4,Olympiads School Olympiads School
Bob's Kingdom,https://dmoj.ca//problem/oly21practice9,Olympiads School Olympiads School
The Subset,https://dmoj.ca//problem/oly22practice10,Olympiads School Olympiads School
Circular Knapsack Problem,https://dmoj.ca//problem/oly22practice17,Olympiads School Olympiads School
Maximum Deviation Spanning Tree,https://dmoj.ca//problem/oly22practice19,Olympiads School Olympiads School
Bob's Farm,https://dmoj.ca//problem/oly22practice30,Uncategorized Uncategorized
Least Multiple,https://dmoj.ca//problem/oly22practice33,Olympiads School Olympiads School
Three Subarrays,https://dmoj.ca//problem/oly22practice47,Olympiads School Olympiads School
Circular Swap,https://dmoj.ca//problem/oly22practice60,Olympiads School Olympiads School
The Extra Node,https://dmoj.ca//problem/oly22practice8,Olympiads School Olympiads School
Adjacent Pairs,https://dmoj.ca//problem/oly23practice5,Olympiads School Olympiads School
Weight Assignment,https://dmoj.ca//problem/oly23practice7,Olympiads School Olympiads School
Permutation Sorting,https://dmoj.ca//problem/oly24practice2,Olympiads School Olympiads School
Tree Journey,https://dmoj.ca//problem/oly24practice3,Olympiads School Olympiads School
Infinity Card Decks,https://dmoj.ca//problem/oly24practice4,Olympiads School Olympiads School
City Travel,https://dmoj.ca//problem/oly24practice5,Olympiads School Olympiads School
Three Colors,https://dmoj.ca//problem/oly24practice6,Olympiads School Olympiads School
Three Nodes,https://dmoj.ca//problem/oly24practice7,Olympiads School Olympiads School
0 1 Sequence,https://dmoj.ca//problem/oly24practice8,Olympiads School Olympiads School
Olympic Scoring,https://dmoj.ca//problem/olympics,Uncategorized Uncategorized
Longest Up Down Subsequence,https://dmoj.ca//problem/olyq1p2,POI POI
A Fenwick Tree Question,https://dmoj.ca//problem/olyrim2,Olympiads School Olympiads School
Matchings,https://dmoj.ca//problem/ontak2010sko,POI POI
Mailing Origami,https://dmoj.ca//problem/origami,Uncategorized Uncategorized
Returning Home,https://dmoj.ca//problem/orzbruce5,Uncategorized Uncategorized
One Small Favour,https://dmoj.ca//problem/osf,Uncategorized Uncategorized
Another Small Favour,https://dmoj.ca//problem/osf2,Uncategorized Uncategorized
OTHS Coding Competition 1 (Mock CCC) J1   Math Assistance,https://dmoj.ca//problem/othscc1p1,Uncategorized Uncategorized
OTHS Coding Competition 1 (Mock CCC) J2   Wand Selection,https://dmoj.ca//problem/othscc1p2,Uncategorized Uncategorized
OTHS Coding Competition 1 (Mock CCC) J3   Explosion,https://dmoj.ca//problem/othscc1p3,Uncategorized Uncategorized
OTHS Coding Competition 1 (Mock CCC) J4   Railgun,https://dmoj.ca//problem/othscc1p4,Uncategorized Uncategorized
OTHS Coding Competition 1 (Mock CCC) J5   Scavenger Hunt,https://dmoj.ca//problem/othscc1p5,Uncategorized Uncategorized
OTHS Coding Competition 2 P1   Chess Pieces,https://dmoj.ca//problem/othscc2p1,Uncategorized Uncategorized
OTHS Coding Competition 2 P2   Ghoul Investigators,https://dmoj.ca//problem/othscc2p2,Uncategorized Uncategorized
OTHS Coding Competition 2 P3   Tally Clicker,https://dmoj.ca//problem/othscc2p3,Uncategorized Uncategorized
OTHS Coding Competition 2 P4   Magic Barrier,https://dmoj.ca//problem/othscc2p4,Uncategorized Uncategorized
OTHS Coding Competition 2 P5   Coffee Jelly,https://dmoj.ca//problem/othscc2p5,Uncategorized Uncategorized
BlueBook   Cross Country,https://dmoj.ca//problem/p100ex4,BlueBook BlueBook
BlueBook   Cost,https://dmoj.ca//problem/p108ex7,BlueBook BlueBook
BlueBook   Direction,https://dmoj.ca//problem/p108ex8,BlueBook BlueBook
BlueBook   Pay,https://dmoj.ca//problem/p108ex9,BlueBook BlueBook
BlueBook   Change,https://dmoj.ca//problem/p109ex10,BlueBook BlueBook
BlueBook   Times Tables,https://dmoj.ca//problem/p118ex4,BlueBook BlueBook
BlueBook   Max is Last,https://dmoj.ca//problem/p118ex5,BlueBook BlueBook
BlueBook   Interest,https://dmoj.ca//problem/p124ex3,BlueBook BlueBook
BlueBook   World Pop,https://dmoj.ca//problem/p124ex4,BlueBook BlueBook
BlueBook   Power Base,https://dmoj.ca//problem/p124ex5,BlueBook BlueBook
BlueBook   Powers of 2,https://dmoj.ca//problem/p129ex3,BlueBook BlueBook
BlueBook   Find the Character,https://dmoj.ca//problem/p129ex5,BlueBook BlueBook
BlueBook   Column of Numbers,https://dmoj.ca//problem/p140ex3,BlueBook BlueBook
BlueBook   Pop Explosion,https://dmoj.ca//problem/p154ex6,BlueBook BlueBook
BlueBook   Digits and Sums,https://dmoj.ca//problem/p154ex7,BlueBook BlueBook
BlueBook   Exact Divisors,https://dmoj.ca//problem/p154ex8,BlueBook BlueBook
BlueBook   10 Primes on a Line,https://dmoj.ca//problem/p156ex13,BlueBook BlueBook
BlueBook   Bills Bills Bills,https://dmoj.ca//problem/p156ex14,BlueBook BlueBook
BlueBook   Max,https://dmoj.ca//problem/p171ex6a,BlueBook BlueBook
BlueBook   Payment,https://dmoj.ca//problem/p171ex7,BlueBook BlueBook
BlueBook   Mode,https://dmoj.ca//problem/p172ex8,BlueBook BlueBook
BlueBook   Magic Square,https://dmoj.ca//problem/p175ex5,BlueBook BlueBook
BlueBook   Triangle,https://dmoj.ca//problem/p183ex6,BlueBook BlueBook
BlueBook   Sieve,https://dmoj.ca//problem/p183ex7,BlueBook BlueBook
BlueBook   Voting,https://dmoj.ca//problem/p184ex8,BlueBook BlueBook
BlueBook   Min,https://dmoj.ca//problem/p287ex3,BlueBook BlueBook
BlueBook   First Blank,https://dmoj.ca//problem/p287ex4,BlueBook BlueBook
BlueBook   Digits,https://dmoj.ca//problem/p287ex5,BlueBook BlueBook
BlueBook   Lower Case,https://dmoj.ca//problem/p299ex3,BlueBook BlueBook
BlueBook   Prime,https://dmoj.ca//problem/p299ex4,BlueBook BlueBook
BlueBook   Days,https://dmoj.ca//problem/p307ex10,BlueBook BlueBook
BlueBook   Grades,https://dmoj.ca//problem/p307ex7,BlueBook BlueBook
BlueBook   Leap Year,https://dmoj.ca//problem/p307ex9,BlueBook BlueBook
BlueBook   Calculator,https://dmoj.ca//problem/p309ex13,BlueBook BlueBook
BlueBook   Multiple,https://dmoj.ca//problem/p79ex5,BlueBook BlueBook
BlueBook   Equation,https://dmoj.ca//problem/p84ex5,BlueBook BlueBook
ICPC PACNW 2010 I   Zombie Fences 2: Electric Boogaloo,https://dmoj.ca//problem/pacnw10i,ICPC ICPC
ICPC PACNW 2016 A   Alphabet,https://dmoj.ca//problem/pacnw16a,ICPC ICPC
ICPC PACNW 2016 B   Buggy Robot,https://dmoj.ca//problem/pacnw16b,ICPC ICPC
ICPC PACNW 2016 C   Cameras,https://dmoj.ca//problem/pacnw16c,ICPC ICPC
ICPC PACNW 2016 D   Contest Strategy,https://dmoj.ca//problem/pacnw16d,ICPC ICPC
ICPC PACNW 2016 E   Enclosure,https://dmoj.ca//problem/pacnw16e,ICPC ICPC
ICPC PACNW 2016 F   Illumination,https://dmoj.ca//problem/pacnw16f,ICPC ICPC
ICPC PACNW 2016 G   Maximum Islands,https://dmoj.ca//problem/pacnw16g,ICPC ICPC
ICPC PACNW 2016 H   Paint,https://dmoj.ca//problem/pacnw16h,ICPC ICPC
ICPC PACNW 2016 I   Postman,https://dmoj.ca//problem/pacnw16i,ICPC ICPC
ICPC PACNW 2016 J   Shopping,https://dmoj.ca//problem/pacnw16j,ICPC ICPC
ICPC PACNW 2016 K   Tournament Wins,https://dmoj.ca//problem/pacnw16k,ICPC ICPC
ICPC PACNW 2016 L   Windy Path,https://dmoj.ca//problem/pacnw16l,ICPC ICPC
Path Finder,https://dmoj.ca//problem/pathfind,Uncategorized Uncategorized
Path Finder 2: Electric Boogaloo,https://dmoj.ca//problem/pathfind2,Uncategorized Uncategorized
Prefix Digits,https://dmoj.ca//problem/pdigit,Uncategorized Uncategorized
Peculiar Paints,https://dmoj.ca//problem/pecpaint,Uncategorized Uncategorized
Power Eggs,https://dmoj.ca//problem/pegg,Uncategorized Uncategorized
Perl Golf,https://dmoj.ca//problem/perlgolf,Uncategorized Uncategorized
Persuasion,https://dmoj.ca//problem/persuasion,Uncategorized Uncategorized
The Mirror,https://dmoj.ca//problem/phantom1,Uncategorized Uncategorized
The Third Cellar,https://dmoj.ca//problem/phantom2,Uncategorized Uncategorized
The Torture Chamber,https://dmoj.ca//problem/phantom3,Uncategorized Uncategorized
Phantom's Python Challenge,https://dmoj.ca//problem/phantomc1,Uncategorized Uncategorized
PIB '20 P1   Marcus and Head Bonks,https://dmoj.ca//problem/pib20p1,Uncategorized Uncategorized
PIB '20 P2   2 + 2 = 5,https://dmoj.ca//problem/pib20p2,Uncategorized Uncategorized
PIB '20 P3   Rulebreaker,https://dmoj.ca//problem/pib20p3,Uncategorized Uncategorized
PIB '20 P4   Ninjaclasher the Perfect Man,https://dmoj.ca//problem/pib20p4,Uncategorized Uncategorized
PIB '20 P5   4D Matrices,https://dmoj.ca//problem/pib20p5,Uncategorized Uncategorized
PIB '20 P6   Rotational Top Trees,https://dmoj.ca//problem/pib20p6,Uncategorized Uncategorized
PIB '20 P7   Karnaugh Maps,https://dmoj.ca//problem/pib20p7,Uncategorized Uncategorized
Pick It,https://dmoj.ca//problem/pickit,Uncategorized Uncategorized
Pie,https://dmoj.ca//problem/pie,Uncategorized Uncategorized
Piggy,https://dmoj.ca//problem/piggy,Seasonal Seasonal
Pillaging,https://dmoj.ca//problem/pillaging,Uncategorized Uncategorized
Pipe Dream,https://dmoj.ca//problem/pipe,Uncategorized Uncategorized
Confirmation Bias,https://dmoj.ca//problem/plrb,Uncategorized Uncategorized
XIV POI Stage I   Queries,https://dmoj.ca//problem/poi04s1p5,POI POI
Postfix Notation,https://dmoj.ca//problem/postfix,Uncategorized Uncategorized
VMSS Pre Pre Windsor P1   Mr. White's Carnival,https://dmoj.ca//problem/ppwindsor18p1,Uncategorized Uncategorized
VMSS Pre Pre Windsor P2   Big Chess,https://dmoj.ca//problem/ppwindsor18p2,Uncategorized Uncategorized
VMSS Pre Pre Windsor P3   SC2 Multitasking,https://dmoj.ca//problem/ppwindsor18p3,Uncategorized Uncategorized
VMSS Pre Pre Windsor P4   The New Kid,https://dmoj.ca//problem/ppwindsor18p4,Uncategorized Uncategorized
VMSS Pre Pre Windsor P5   Productive Math Class,https://dmoj.ca//problem/ppwindsor18p5,Uncategorized Uncategorized
VMSS Pre Pre Windsor P6   InterNAV,https://dmoj.ca//problem/ppwindsor18p6,Uncategorized Uncategorized
VMSS Pre Pre Windsor P7   Magical Bribery,https://dmoj.ca//problem/ppwindsor18p7,Uncategorized Uncategorized
Machined Surfaces,https://dmoj.ca//problem/prac3p1,Uncategorized Uncategorized
Factorial Sum List,https://dmoj.ca//problem/prac3p2,Uncategorized Uncategorized
Circular Numbers,https://dmoj.ca//problem/prac3p3,Uncategorized Uncategorized
There's a Hole in the Bucket,https://dmoj.ca//problem/prac3p4,Uncategorized Uncategorized
PEG O Stripes,https://dmoj.ca//problem/prac3p5,Uncategorized Uncategorized
Presents,https://dmoj.ca//problem/presents,Uncategorized Uncategorized
Prime Bag,https://dmoj.ca//problem/primebag,Uncategorized Uncategorized
Prime Factorization,https://dmoj.ca//problem/primefactor,Uncategorized Uncategorized
Primes,https://dmoj.ca//problem/primes1,Uncategorized Uncategorized
Primes 2,https://dmoj.ca//problem/primes2,Uncategorized Uncategorized
Primes 3,https://dmoj.ca//problem/primes3,Uncategorized Uncategorized
Prime Street,https://dmoj.ca//problem/primestreet,Uncategorized Uncategorized
Pyramid Puzzle,https://dmoj.ca//problem/prm,Uncategorized Uncategorized
Pulse,https://dmoj.ca//problem/pulse,Uncategorized Uncategorized
Purple Lemon,https://dmoj.ca//problem/purplelemon,Uncategorized Uncategorized
VMSS Pre Windsor P1   Java,https://dmoj.ca//problem/pwindsor18p1,Uncategorized Uncategorized
VMSS Pre Windsor P2   Get Off My Lawn,https://dmoj.ca//problem/pwindsor18p2,Uncategorized Uncategorized
VMSS Pre Windsor P3   Composite Bag,https://dmoj.ca//problem/pwindsor18p3,Uncategorized Uncategorized
VMSS Pre Windsor P4   Character Analysis,https://dmoj.ca//problem/pwindsor18p4,Uncategorized Uncategorized
VMSS Pre Windsor P5   Math Depression,https://dmoj.ca//problem/pwindsor18p5,Uncategorized Uncategorized
VMSS Pre Windsor P6   You Can't Write Science Fiction Better Than This,https://dmoj.ca//problem/pwindsor18p6,Uncategorized Uncategorized
VMSS Pre Windsor P7   Going Back to the Definitions,https://dmoj.ca//problem/pwindsor18p7,Uncategorized Uncategorized
Python PIe,https://dmoj.ca//problem/pypie,Uncategorized Uncategorized
Self deception,https://dmoj.ca//problem/python1,Uncategorized Uncategorized
Disclosure,https://dmoj.ca//problem/python2,Uncategorized Uncategorized
Decoding,https://dmoj.ca//problem/python3,Uncategorized Uncategorized
QCC P0   Thermometer,https://dmoj.ca//problem/qccp0,Uncategorized Uncategorized
QCC P1   Quarantine Games,https://dmoj.ca//problem/qccp1,Uncategorized Uncategorized
QCC P2   Online School,https://dmoj.ca//problem/qccp2,Uncategorized Uncategorized
QCC P3   Cohorts,https://dmoj.ca//problem/qccp3,Uncategorized Uncategorized
QCC P4   Genetic Sequencing,https://dmoj.ca//problem/qccp4,Uncategorized Uncategorized
QCC P5   Vaccine Delivery,https://dmoj.ca//problem/qccp5,Uncategorized Uncategorized
QCC P6   Freedom!,https://dmoj.ca//problem/qccp6,Uncategorized Uncategorized
Quine,https://dmoj.ca//problem/quine,Classics Classics
Heap Dijkstra Revisited,https://dmoj.ca//problem/ragetree1,Data Structure Tests Data Structure Tests
Rat In A Maze,https://dmoj.ca//problem/ratmaze,Uncategorized Uncategorized
Ray Needs Help,https://dmoj.ca//problem/ray,Uncategorized Uncategorized
Raytracing,https://dmoj.ca//problem/raytracing,Uncategorized Uncategorized
Riolku's Mock CCC S1   Word Bot,https://dmoj.ca//problem/rccc1s1,Mock CCC Mock CCC
Riolku's Mock CCC S2   Keen Keener Sequence,https://dmoj.ca//problem/rccc1s2,Mock CCC Mock CCC
Riolku's Mock CCC S2   Keen Keener Sequence (Hard Version),https://dmoj.ca//problem/rccc1s2hard,Mock CCC Mock CCC
Riolku's Mock CCC S3   Mosey's Birthday,https://dmoj.ca//problem/rccc1s3,Mock CCC Mock CCC
Riolku's Mock CCC S4   Clumsy Cindy,https://dmoj.ca//problem/rccc1s4,Mock CCC Mock CCC
Riolku's Mock CCC S5   Keen Keener Multiset,https://dmoj.ca//problem/rccc1s5,Mock CCC Mock CCC
A Romantic Dinner Outing,https://dmoj.ca//problem/rdinner,Uncategorized Uncategorized
James' Rectangles,https://dmoj.ca//problem/rectangle,Uncategorized Uncategorized
Rectangle Counting,https://dmoj.ca//problem/rectanglecounting,Uncategorized Uncategorized
You Might be a Redneck,https://dmoj.ca//problem/redneck,Uncategorized Uncategorized
Find Dates,https://dmoj.ca//problem/regex1,Uncategorized Uncategorized
Better Censor,https://dmoj.ca//problem/regex2,Uncategorized Uncategorized
Return of the Digger,https://dmoj.ca//problem/retdig,Uncategorized Uncategorized
Revenge of the Digger,https://dmoj.ca//problem/revdig,Uncategorized Uncategorized
RGPC '17 P1   Circle Clicking!,https://dmoj.ca//problem/rgpc17p1,Uncategorized Uncategorized
RGPC '17 P2   Cubes are Life,https://dmoj.ca//problem/rgpc17p2,Uncategorized Uncategorized
RGPC '17 P3   Intercept,https://dmoj.ca//problem/rgpc17p3,Uncategorized Uncategorized
RGPC '17 P4   Snow Day,https://dmoj.ca//problem/rgpc17p4,Uncategorized Uncategorized
RGPC '17 P5   Scrabble Nuts,https://dmoj.ca//problem/rgpc17p5,Uncategorized Uncategorized
RGPC '18 P1   Giant Cookie,https://dmoj.ca//problem/rgpc18p1,Uncategorized Uncategorized
RGPC '18 P2   Performance Points,https://dmoj.ca//problem/rgpc18p2,Uncategorized Uncategorized
RGPC '18 P3   Chocolate Day,https://dmoj.ca//problem/rgpc18p3,Uncategorized Uncategorized
RGPC '18 P4   Higgs,https://dmoj.ca//problem/rgpc18p4,Uncategorized Uncategorized
RGPC '18 P5   Wormhole,https://dmoj.ca//problem/rgpc18p5,Uncategorized Uncategorized
Richmond Green P1   HSIUNG,https://dmoj.ca//problem/rgss1,Uncategorized Uncategorized
Richmond Green P2   LOL,https://dmoj.ca//problem/rgss2,Uncategorized Uncategorized
Richmond Green P3   ABBA,https://dmoj.ca//problem/rgss3,Uncategorized Uncategorized
Richmond Green P4   HEIGHT,https://dmoj.ca//problem/rgss4,Uncategorized Uncategorized
Riddle Troll,https://dmoj.ca//problem/riddletroll,Uncategorized Uncategorized
ICPC RMRC 2016 J   Stack Construction,https://dmoj.ca//problem/rmrc16j,ICPC ICPC
Road Redirection,https://dmoj.ca//problem/roadredirection,Uncategorized Uncategorized
ROI '17 P4   Travel To Metropolis,https://dmoj.ca//problem/roi17p4,Uncategorized Uncategorized
Rolling Encryption,https://dmoj.ca//problem/rollencrypt,Uncategorized Uncategorized
Root Solver,https://dmoj.ca//problem/rootsolve,Uncategorized Uncategorized
Recurrence Solver,https://dmoj.ca//problem/rsolver,Uncategorized Uncategorized
RTE '16 J1   Board Game,https://dmoj.ca//problem/rte16j1,Uncategorized Uncategorized
RTE '16 J2   Guidance Counselling,https://dmoj.ca//problem/rte16j2,Uncategorized Uncategorized
RTE '16 J3   Mule Wars,https://dmoj.ca//problem/rte16j3,Uncategorized Uncategorized
RTE '16 S1   Battery Pyramids,https://dmoj.ca//problem/rte16s1,Uncategorized Uncategorized
RTE '16 S2   Fire Evacuation Plan,https://dmoj.ca//problem/rte16s2,Uncategorized Uncategorized
RTE '16 S3   School Traversal,https://dmoj.ca//problem/rte16s3,Uncategorized Uncategorized
Rubik's Cube Solver,https://dmoj.ca//problem/rubik,Uncategorized Uncategorized
Ancient Castle Ruins,https://dmoj.ca//problem/ruins,Uncategorized Uncategorized
Rule of Lemons,https://dmoj.ca//problem/ruleoflemon,Uncategorized Uncategorized
SAC '21 Code Challenge P1   Shrinkage,https://dmoj.ca//problem/sac21ccp1,SAC Coding Challenge SAC Coding Challenge
SAC '21 Code Challenge P2   Littering,https://dmoj.ca//problem/sac21ccp2,SAC Coding Challenge SAC Coding Challenge
SAC '21 Code Challenge P3   DeMello's Replacement,https://dmoj.ca//problem/sac21ccp3,SAC Coding Challenge SAC Coding Challenge
SAC '21 Code Challenge P4   Averaging Averages,https://dmoj.ca//problem/sac21ccp4,SAC Coding Challenge SAC Coding Challenge
SAC '21 Code Challenge P5   Friends of Friends,https://dmoj.ca//problem/sac21ccp5,SAC Coding Challenge SAC Coding Challenge
SAC '22 Code Challenge 1 P1   That Teacher,https://dmoj.ca//problem/sac22cc1p1,SAC Coding Challenge SAC Coding Challenge
SAC '22 Code Challenge 1 P2   That Circle,https://dmoj.ca//problem/sac22cc1p2,SAC Coding Challenge SAC Coding Challenge
SAC '22 Code Challenge 1 P3   That Pool,https://dmoj.ca//problem/sac22cc1p3,SAC Coding Challenge SAC Coding Challenge
SAC '22 Code Challenge 1 P4   That Problem,https://dmoj.ca//problem/sac22cc1p4,SAC Coding Challenge SAC Coding Challenge
SAC '22 Code Challenge 1 P5   That Wall,https://dmoj.ca//problem/sac22cc1p5,SAC Coding Challenge SAC Coding Challenge
SAC '22 Code Challenge 2 P1   Calendar Management,https://dmoj.ca//problem/sac22cc2p1,SAC Coding Challenge SAC Coding Challenge
